DAY,Muscle Mass,Anabolic,Catabolic
1483,26.97291097,178.6466033,177.7598926
1484,26.97497907,172.2706442,170.579017
1485,26.97263576,198.6443558,200.1953133
1486,26.97075117,191.4701611,192.8085129
1487,26.9697672,184.8296184,185.486658
1488,26.96982763,178.3958491,178.2317683
1489,26.97098418,172.021613,171.0458597
1490,26.96865431,198.3784729,199.8880335
1491,26.96684432,191.2631949,192.5033479
1492,26.96594218,184.6386456,185.1836568
1493,26.96608292,178.205236,177.931028
1494,26.96732693,171.8320912,170.7474908
1495,26.96587628,198.1283322,198.789287
1496,26.96508281,191.0826743,191.4139129
1497,26.96531823,184.5086309,184.10383
1498,26.96666618,178.0771758,176.8610865
1499,26.96917526,171.7049162,169.6877313
1500,26.96880363,198.1296018,197.9559523
1501,26.96894688,191.0151031,190.5876938
1502,26.9700729,184.412419,183.2850181
1503,26.97231715,177.9811774,176.0499864
1504,26.97574304,171.6097911,168.8846412
1505,26.97613105,198.7236123,197.7923819
1506,26.97697395,191.5150402,190.424968
1507,26.97877068,184.8630156,183.1233457
1508,26.98169336,178.426312,175.8895562
1509,26.9857819,172.0507968,168.7256161
1510,26.98784519,198.168947,196.021245
1511,26.99056283,191.1099697,188.6698664
1512,26.99429097,184.487231,181.3845173
1513,26.99917634,178.0535505,174.1674528
1514,27.00527193,171.6821713,167.0207965
1515,27.00652308,198.8776967,197.1865715
1516,27.00828591,191.6704514,189.8250785
1517,27.01104991,185.0148179,182.5295539
1518,27.01496967,178.5771056,175.3020066
1519,27.02010296,172.2012636,168.1444902
1520,27.02245312,198.2388162,195.6338759
1521,27.02542153,191.1339929,188.2866422
1522,27.029438,184.5162611,181.0055796
1523,27.03463736,178.0856131,173.7928973
1524,27.04111122,171.7149728,166.6507209
1525,27.04347425,198.5727772,195.8573165
1526,27.04641499,191.3936005,188.5083518
1527,27.05041114,184.7465257,181.2256634
1528,27.05563308,178.3137498,174.0113385
1529,27.06213912,171.9415461,166.8674706
1530,27.06460548,198.3195036,195.579242
1531,27.06774571,191.1837853,188.2335718
1532,27.07196993,184.5604086,180.9541706
